"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"69.0","1768310031624_7_27","BLACK","0.00","-E23","false","24.83","109.04"
"69.0","1768310031624_7_37","BLACK","0.00","-E23","false","24.83","109.04"
"69.0","1768310031624_7_47","GREEN","0.05","-E23","false","24.83","109.04"
"69.0","1768310031624_7_57","GREEN","0.99","-E23","false","24.83","109.04"
"69.0","1768310031624_7_67","GREEN","7.00","-E23","false","24.83","109.04"
"69.0","1768310031624_7_7","BLACK","34.64","-E28","false","47.33","7.60"
"69.0","1768310031624_7_77","RED","30.26","-E23","false","24.83","109.04"
"69.0","1768310031624_7_87","WHITE","49.86","-E23","false","24.83","109.04"
"69.0","1768310031624_7_97","BLACK","51.72","-E23","false","24.83","109.04"
"69.0","1768310031624_8_8","RED","20.96","-E23","false","24.83","109.04"
"69.0","1768310031624_9_9","BLACK","15.39","-E23","false","24.83","109.04"
"70.0","1768310031624_0_0","BLACK","50.08","-E12","false","50.08","13.63"
"70.0","1768310031624_0_10","GREEN","17.63","-E23","false","22.23","115.10"
"70.0","1768310031624_1_1","BLUE","23.12",":J15_1","false","23.12","88.34"
"70.0","1768310031624_1_11","BLACK","36.03","-E23","false","22.23","115.10"
"70.0","1768310031624_2_12","RED","31.82","-E23","false","22.23","115.10"
"70.0","1768310031624_2_2","GREEN","20.56","-E13","false","27.12","50.90"
"70.0","1768310031624_3_13","WHITE","44.45","-E23","false","22.23","115.10"
"70.0","1768310031624_3_3","GREEN","37.32","-E13","false","27.12","50.90"
"70.0","1768310031624_4_14","GREEN","18.99","-E23","false","22.23","115.10"
"70.0","1768310031624_4_4","GREEN","23.49","-E13","false","27.12","50.90"
"70.0","1768310031624_5_15","BLUE","15.30","-E23","false","22.23","115.10"
"70.0","1768310031624_5_5","BLACK","19.69","-E23","false","22.23","115.10"
"70.0","1768310031624_6_6","WHITE","14.83","-E23","false","22.23","115.10"
